gene_id,cluster_id,cluster_label
ENSG00000196387.9,2,Repressed Quiescence
ENSG00000106484.15,2,Repressed Quiescence
ENSG00000168806.7,2,Repressed Quiescence
ENSG00000130544.11,2,Repressed Quiescence
ENSG00000196776.15,2,Repressed Quiescence
ENSG00000047365.11,2,Repressed Quiescence
ENSG00000165512.4,2,Repressed Quiescence
ENSG00000146909.7,2,Repressed Quiescence
ENSG00000164338.9,2,Repressed Quiescence
ENSG00000136271.10,2,Repressed Quiescence
ENSG00000198301.11,2,Repressed Quiescence
ENSG00000172466.15,2,Repressed Quiescence
ENSG00000180730.4,2,Repressed Quiescence
ENSG00000100478.14,2,Repressed Quiescence
ENSG00000120800.4,2,Repressed Quiescence
ENSG00000136319.11,2,Repressed Quiescence
ENSG00000279696.1,2,Repressed Quiescence
ENSG00000184281.14,2,Repressed Quiescence
ENSG00000256628.3,2,Repressed Quiescence
ENSG00000116455.13,2,Repressed Quiescence
ENSG00000151304.5,2,Repressed Quiescence
ENSG00000101361.16,2,Repressed Quiescence
ENSG00000071994.10,2,Repressed Quiescence
ENSG00000145220.13,2,Repressed Quiescence
ENSG00000269343.6,2,Repressed Quiescence
ENSG00000138442.9,2,Repressed Quiescence
ENSG00000048162.20,2,Repressed Quiescence
ENSG00000137824.15,2,Repressed Quiescence
ENSG00000168575.9,2,Repressed Quiescence
ENSG00000178057.14,2,Repressed Quiescence
ENSG00000149428.18,2,Repressed Quiescence
ENSG00000168672.3,2,Repressed Quiescence
ENSG00000041802.10,2,Repressed Quiescence
ENSG00000143514.16,2,Repressed Quiescence
ENSG00000239789.5,2,Repressed Quiescence
ENSG00000100029.17,2,Repressed Quiescence
ENSG00000145779.7,2,Repressed Quiescence
ENSG00000266947.1,2,Repressed Quiescence
ENSG00000081692.12,2,Repressed Quiescence
ENSG00000077232.17,2,Repressed Quiescence
ENSG00000151835.15,2,Repressed Quiescence
ENSG00000182307.13,2,Repressed Quiescence
ENSG00000125485.17,2,Repressed Quiescence
ENSG00000198093.10,2,Repressed Quiescence
ENSG00000179088.14,2,Repressed Quiescence
ENSG00000104131.12,2,Repressed Quiescence
ENSG00000166197.16,2,Repressed Quiescence
ENSG00000185963.13,2,Repressed Quiescence
ENSG00000107614.21,2,Repressed Quiescence
ENSG00000121073.14,2,Repressed Quiescence
ENSG00000166326.6,2,Repressed Quiescence
ENSG00000187566.5,2,Repressed Quiescence
ENSG00000115896.15,2,Repressed Quiescence
ENSG00000101442.9,2,Repressed Quiescence
ENSG00000104218.14,2,Repressed Quiescence
ENSG00000031003.10,2,Repressed Quiescence
ENSG00000112365.4,2,Repressed Quiescence
ENSG00000136718.9,2,Repressed Quiescence
ENSG00000120942.13,2,Repressed Quiescence
ENSG00000180530.10,2,Repressed Quiescence
ENSG00000187147.17,2,Repressed Quiescence
ENSG00000102967.11,2,Repressed Quiescence
ENSG00000151576.10,2,Repressed Quiescence
ENSG00000011295.15,2,Repressed Quiescence
ENSG00000162642.13,2,Repressed Quiescence
ENSG00000125459.15,2,Repressed Quiescence
ENSG00000141384.12,2,Repressed Quiescence
ENSG00000119004.15,2,Repressed Quiescence
ENSG00000213221.4,2,Repressed Quiescence
ENSG00000157593.18,2,Repressed Quiescence
ENSG00000176142.12,2,Repressed Quiescence
ENSG00000166454.9,2,Repressed Quiescence
ENSG00000198874.12,2,Repressed Quiescence
ENSG00000204946.9,2,Repressed Quiescence
ENSG00000125772.12,2,Repressed Quiescence
ENSG00000247626.4,2,Repressed Quiescence
ENSG00000147044.21,2,Repressed Quiescence
ENSG00000130826.17,2,Repressed Quiescence
ENSG00000154813.9,2,Repressed Quiescence
ENSG00000169718.17,2,Repressed Quiescence
ENSG00000173349.5,2,Repressed Quiescence
ENSG00000126749.15,2,Repressed Quiescence
ENSG00000110172.11,2,Repressed Quiescence
ENSG00000127951.6,2,Repressed Quiescence
ENSG00000196305.17,2,Repressed Quiescence
ENSG00000145041.15,2,Repressed Quiescence
ENSG00000119285.10,2,Repressed Quiescence
ENSG00000148334.14,2,Repressed Quiescence
ENSG00000134001.12,2,Repressed Quiescence
ENSG00000168301.12,2,Repressed Quiescence
ENSG00000135521.8,2,Repressed Quiescence
ENSG00000121057.12,2,Repressed Quiescence
ENSG00000168701.18,2,Repressed Quiescence
ENSG00000160226.15,2,Repressed Quiescence
ENSG00000130338.12,2,Repressed Quiescence
ENSG00000184178.15,2,Repressed Quiescence
ENSG00000198000.11,2,Repressed Quiescence
ENSG00000076321.10,2,Repressed Quiescence
ENSG00000178338.10,2,Repressed Quiescence
ENSG00000188321.13,2,Repressed Quiescence
ENSG00000183665.5,2,Repressed Quiescence
ENSG00000033050.8,2,Repressed Quiescence
ENSG00000272282.1,2,Repressed Quiescence
ENSG00000125257.14,2,Repressed Quiescence
ENSG00000108433.16,2,Repressed Quiescence
ENSG00000109133.12,2,Repressed Quiescence
ENSG00000115274.14,2,Repressed Quiescence
ENSG00000109065.11,2,Repressed Quiescence
ENSG00000064703.11,2,Repressed Quiescence
ENSG00000123992.19,2,Repressed Quiescence
ENSG00000167112.9,2,Repressed Quiescence
ENSG00000089048.14,2,Repressed Quiescence
ENSG00000156313.13,2,Repressed Quiescence
ENSG00000133706.17,2,Repressed Quiescence
ENSG00000140650.11,2,Repressed Quiescence
ENSG00000177272.8,2,Repressed Quiescence
ENSG00000163171.7,2,Repressed Quiescence
ENSG00000181915.4,2,Repressed Quiescence
ENSG00000123353.9,2,Repressed Quiescence
ENSG00000165669.13,2,Repressed Quiescence
ENSG00000140995.16,2,Repressed Quiescence
ENSG00000164164.16,2,Repressed Quiescence
ENSG00000167842.15,2,Repressed Quiescence
ENSG00000205476.8,2,Repressed Quiescence
ENSG00000135632.11,2,Repressed Quiescence
ENSG00000164168.7,2,Repressed Quiescence
ENSG00000168495.12,2,Repressed Quiescence
ENSG00000281005.1,2,Repressed Quiescence
ENSG00000206418.4,2,Repressed Quiescence
ENSG00000224877.3,2,Repressed Quiescence
ENSG00000162613.16,2,Repressed Quiescence
ENSG00000144659.12,2,Repressed Quiescence
ENSG00000161999.11,2,Repressed Quiescence
ENSG00000117395.12,2,Repressed Quiescence
ENSG00000148429.14,2,Repressed Quiescence
ENSG00000177613.8,2,Repressed Quiescence
ENSG00000139233.6,2,Repressed Quiescence
ENSG00000259834.1,2,Repressed Quiescence
ENSG00000115761.15,2,Repressed Quiescence
ENSG00000160818.16,2,Repressed Quiescence
ENSG00000177082.12,2,Repressed Quiescence
ENSG00000019485.13,2,Repressed Quiescence
ENSG00000131831.17,2,Repressed Quiescence
ENSG00000182768.8,2,Repressed Quiescence
ENSG00000142686.7,2,Repressed Quiescence
ENSG00000021776.10,2,Repressed Quiescence
ENSG00000186654.20,2,Repressed Quiescence
ENSG00000215417.12,2,Repressed Quiescence
ENSG00000204514.9,2,Repressed Quiescence
ENSG00000179041.3,2,Repressed Quiescence
ENSG00000160688.18,2,Repressed Quiescence
ENSG00000166532.15,2,Repressed Quiescence
ENSG00000173436.14,2,Repressed Quiescence
ENSG00000124256.14,2,Repressed Quiescence
ENSG00000186272.12,2,Repressed Quiescence
ENSG00000111845.4,2,Repressed Quiescence
ENSG00000148296.6,2,Repressed Quiescence
ENSG00000145860.11,2,Repressed Quiescence
ENSG00000180376.16,2,Repressed Quiescence
ENSG00000079332.14,2,Repressed Quiescence
ENSG00000122696.13,2,Repressed Quiescence
ENSG00000178718.6,2,Repressed Quiescence
ENSG00000231535.5,2,Repressed Quiescence
ENSG00000154642.10,2,Repressed Quiescence
ENSG00000189227.5,2,Repressed Quiescence
ENSG00000263753.7,2,Repressed Quiescence
ENSG00000204152.10,2,Repressed Quiescence
ENSG00000152642.10,2,Repressed Quiescence
ENSG00000085415.15,2,Repressed Quiescence
ENSG00000106993.11,2,Repressed Quiescence
ENSG00000174177.12,2,Repressed Quiescence
ENSG00000161956.12,2,Repressed Quiescence
ENSG00000151247.12,2,Repressed Quiescence
ENSG00000140157.14,2,Repressed Quiescence
ENSG00000091127.13,2,Repressed Quiescence
ENSG00000174446.12,2,Repressed Quiescence
ENSG00000160856.20,2,Repressed Quiescence
ENSG00000136997.17,2,Repressed Quiescence
ENSG00000058729.10,2,Repressed Quiescence
ENSG00000184277.12,2,Repressed Quiescence
ENSG00000135002.11,2,Repressed Quiescence
ENSG00000271895.2,2,Repressed Quiescence
ENSG00000134539.16,2,Repressed Quiescence
ENSG00000196943.13,2,Repressed Quiescence
ENSG00000015475.18,2,Repressed Quiescence
ENSG00000153879.8,2,Repressed Quiescence
ENSG00000166411.13,2,Repressed Quiescence
ENSG00000168003.16,2,Repressed Quiescence
ENSG00000176108.9,2,Repressed Quiescence
ENSG00000198964.13,2,Repressed Quiescence
ENSG00000198855.6,2,Repressed Quiescence
ENSG00000174749.5,2,Repressed Quiescence
ENSG00000105447.12,2,Repressed Quiescence
ENSG00000255819.7,2,Repressed Quiescence
ENSG00000234284.6,2,Repressed Quiescence
ENSG00000261308.2,2,Repressed Quiescence
ENSG00000125630.15,2,Repressed Quiescence
ENSG00000065183.15,2,Repressed Quiescence
ENSG00000140511.11,2,Repressed Quiescence
ENSG00000251136.8,2,Repressed Quiescence
ENSG00000187792.4,2,Repressed Quiescence
ENSG00000196793.13,2,Repressed Quiescence
ENSG00000170468.7,2,Repressed Quiescence
ENSG00000111879.19,2,Repressed Quiescence
ENSG00000246582.2,2,Repressed Quiescence
ENSG00000196922.10,2,Repressed Quiescence
ENSG00000088205.12,2,Repressed Quiescence
ENSG00000114446.4,2,Repressed Quiescence
ENSG00000186088.15,2,Repressed Quiescence
ENSG00000257303.1,2,Repressed Quiescence
ENSG00000108651.9,2,Repressed Quiescence
ENSG00000135587.8,2,Repressed Quiescence
ENSG00000058262.9,2,Repressed Quiescence
ENSG00000156345.17,2,Repressed Quiescence
ENSG00000240204.2,2,Repressed Quiescence
ENSG00000174276.6,2,Repressed Quiescence
ENSG00000166986.14,2,Repressed Quiescence
ENSG00000130204.12,2,Repressed Quiescence
ENSG00000132275.10,2,Repressed Quiescence
ENSG00000115956.9,2,Repressed Quiescence
ENSG00000115946.7,2,Repressed Quiescence
ENSG00000185896.10,2,Repressed Quiescence
ENSG00000111300.9,2,Repressed Quiescence
ENSG00000164934.13,2,Repressed Quiescence
ENSG00000137760.14,2,Repressed Quiescence
ENSG00000124383.8,2,Repressed Quiescence
ENSG00000124151.18,2,Repressed Quiescence
ENSG00000177192.13,2,Repressed Quiescence
ENSG00000160131.13,2,Repressed Quiescence
ENSG00000104343.19,2,Repressed Quiescence
ENSG00000180747.15,2,Repressed Quiescence
ENSG00000069493.14,2,Repressed Quiescence
ENSG00000111364.15,2,Repressed Quiescence
ENSG00000197776.7,2,Repressed Quiescence
ENSG00000165732.12,2,Repressed Quiescence
ENSG00000105671.11,2,Repressed Quiescence
ENSG00000198498.9,2,Repressed Quiescence
ENSG00000137177.19,2,Repressed Quiescence
ENSG00000140470.13,2,Repressed Quiescence
ENSG00000163818.16,2,Repressed Quiescence
ENSG00000127334.10,2,Repressed Quiescence
ENSG00000118971.7,2,Repressed Quiescence
ENSG00000187742.14,2,Repressed Quiescence
ENSG00000115368.9,2,Repressed Quiescence
ENSG00000104907.12,2,Repressed Quiescence
ENSG00000167778.8,2,Repressed Quiescence
ENSG00000169740.13,2,Repressed Quiescence
ENSG00000197841.14,2,Repressed Quiescence
ENSG00000158470.5,2,Repressed Quiescence
ENSG00000102580.14,2,Repressed Quiescence
ENSG00000225921.6,2,Repressed Quiescence
ENSG00000109270.12,2,Repressed Quiescence
ENSG00000105676.13,2,Repressed Quiescence
ENSG00000160072.19,2,Repressed Quiescence
ENSG00000166126.10,2,Repressed Quiescence
ENSG00000069345.11,2,Repressed Quiescence
ENSG00000186265.9,2,Repressed Quiescence
ENSG00000197498.12,2,Repressed Quiescence
ENSG00000140943.16,2,Repressed Quiescence
ENSG00000112096.17,2,Repressed Quiescence
ENSG00000214029.4,2,Repressed Quiescence
ENSG00000168826.15,2,Repressed Quiescence
ENSG00000118600.11,2,Repressed Quiescence
ENSG00000055044.10,2,Repressed Quiescence
ENSG00000174695.9,2,Repressed Quiescence
ENSG00000162408.10,2,Repressed Quiescence
ENSG00000186230.6,2,Repressed Quiescence
ENSG00000135838.13,2,Repressed Quiescence
ENSG00000121579.12,2,Repressed Quiescence
ENSG00000154174.7,2,Repressed Quiescence
ENSG00000183579.15,2,Repressed Quiescence
ENSG00000173588.14,2,Repressed Quiescence
ENSG00000188976.10,2,Repressed Quiescence
ENSG00000178977.3,2,Repressed Quiescence
ENSG00000189306.10,2,Repressed Quiescence
ENSG00000171488.14,2,Repressed Quiescence
ENSG00000124743.5,2,Repressed Quiescence
ENSG00000134352.19,2,Repressed Quiescence
ENSG00000113407.13,2,Repressed Quiescence
ENSG00000149547.14,2,Repressed Quiescence
ENSG00000126953.6,2,Repressed Quiescence
ENSG00000109320.11,2,Repressed Quiescence
ENSG00000198890.8,2,Repressed Quiescence
ENSG00000182841.12,2,Repressed Quiescence
ENSG00000131002.11,2,Repressed Quiescence
ENSG00000156697.12,2,Repressed Quiescence
ENSG00000100219.16,2,Repressed Quiescence
ENSG00000100568.10,2,Repressed Quiescence
ENSG00000135829.16,2,Repressed Quiescence
ENSG00000037474.14,2,Repressed Quiescence
ENSG00000285725.1,2,Repressed Quiescence
ENSG00000165733.7,2,Repressed Quiescence
ENSG00000163249.11,2,Repressed Quiescence
ENSG00000171612.6,2,Repressed Quiescence
ENSG00000186300.11,2,Repressed Quiescence
ENSG00000155957.17,2,Repressed Quiescence
ENSG00000176125.4,2,Repressed Quiescence
ENSG00000255733.5,2,Repressed Quiescence
ENSG00000107815.9,2,Repressed Quiescence
ENSG00000170088.13,2,Repressed Quiescence
ENSG00000073536.17,2,Repressed Quiescence
ENSG00000108639.7,2,Repressed Quiescence
ENSG00000204149.10,2,Repressed Quiescence
ENSG00000114631.10,2,Repressed Quiescence
ENSG00000164691.17,2,Repressed Quiescence
ENSG00000053372.4,2,Repressed Quiescence
ENSG00000152700.13,2,Repressed Quiescence
ENSG00000018699.12,2,Repressed Quiescence
ENSG00000102098.17,2,Repressed Quiescence
ENSG00000115827.13,2,Repressed Quiescence
ENSG00000143756.11,2,Repressed Quiescence
ENSG00000106305.9,2,Repressed Quiescence
ENSG00000115758.12,2,Repressed Quiescence
ENSG00000114554.11,2,Repressed Quiescence
ENSG00000054392.12,2,Repressed Quiescence
ENSG00000167085.11,2,Repressed Quiescence
ENSG00000174744.13,2,Repressed Quiescence
ENSG00000141642.8,2,Repressed Quiescence
ENSG00000030419.16,2,Repressed Quiescence
ENSG00000122861.15,2,Repressed Quiescence
ENSG00000152795.17,2,Repressed Quiescence
ENSG00000109452.12,2,Repressed Quiescence
ENSG00000184787.18,2,Repressed Quiescence
ENSG00000108932.11,2,Repressed Quiescence
ENSG00000153037.14,2,Repressed Quiescence
