ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,cluster,database,category,subcategory
GO:0016310,phosphorylation,29/346,79/1745,0.3670886075949367,1.8513572839686836,3.8502624658918188,2.635129218609989e-4,0.007033399441671753,0.007033399441671753,HK1/CDC6/MAP3K12/ITGB2/RGS14/HASPIN/BLM/PRKCB/MELK/PTK2B/CHEK1/GALK1/EIF2AK4/ECT2/CCDC88A/MAP4K1/CDC25B/KHK/MAP4K2/CCNE2/AIDA/UNC119/CDC25A/CORO1C/PKMYT1/CCNE1/PKN3/MCM7/CDK2,29,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0051052,regulation of DNA metabolic process,29/346,79/1745,0.3670886075949367,1.8513572839686836,3.8502624658918188,2.635129218609989e-4,0.007033399441671753,0.007033399441671753,DNA2/CDC6/GMNN/CDC7/ESCO2/BLM/WAS/CHEK1/TIMELESS/RMI2/AUNIP/RAD51/RAD51AP1/BRCA1/CDT1/PARPBP/DSCC1/FANCB/MAGEF1/MCM6/ATAD5/RFC5/MCM4/CDC25A/POLQ/MCM7/WEE1/DTL/CDK2,29,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0031023,microtubule organizing center organization,16/346,34/1745,0.47058823529411764,2.3733424005440327,4.0206448684454115,2.714394622081615e-4,0.007115591616456805,0.007115591616456805,HAUS4/HAUS1/WDR62/BRCA2/CHEK1/STIL/BRCA1/SGO1/CLASP1/XRCC2/CEP295/CPAP/CEP250/PLK4/PCLAF/CDK2,16,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0006996,organelle organization,122/346,481/1745,0.25363825363825365,1.2791871462391695,3.57681808868667,2.776284818757083e-4,0.007150151077079646,0.007150151077079646,GRK2/CENPN/SEPTIN6/FSD1/CYFIP2/ZWINT/ABI3/DNA2/CDC6/FHOD1/BRME1/DYNLT2B/TUBA4A/EHBP1L1/RPA1/TRAPPC1/FAM161A/CASP2/SIPA1/HAUS4/RAD54L/RAD51B/CBX5/PSMC3IP/VAT1/BRIP1/RGS14/HAUS1/ESCO2/WDR62/CENPI/ADD2/TTK/HASPIN/STING1/CDCA5/CENPW/MLLT11/SEPTIN9/DYNC2I2/BLM/PRKCB/BRCA2/MND1/ESYT1/WAS/PTK2B/ZDHHC12/CHEK1/NCKAP1L/CIP2A/KNTC1/RPA3/LIG1/SKA2/RMI2/FANCG/RAD54B/ECT2/STIL/AUNIP/RAB33A/CCDC88A/SUV39H1/PRKACA/RAD51/MAD2L1/RAD51AP1/BRCA1/CENPO/GAPDH/SGO1/MYO18A/RFLNB/LIMA1/CLASP1/CDT1/AP1S1/RAC3/KIF18A/LMNB1/ATG9A/XRCC2/TPM4/CCDC136/STXBP1/ARL3/SKA3/CORO1B/CENPH/DSCC1/RECQL4/NCAPD3/CEP295/UHRF1/FANCD2/MTFR2/INTS13/KIF24/OIP5/SH3BP1/PHF13/BAG3/POC1A/GET1/EXO1/TMEM14A/CORO1C/EME1/PKMYT1/IFT25/SMC2/HIP1/SH3BGRL3/ITGB3BP/CPAP/EFCAB11/CEP250/PLK4/PPP2R5D/PCLAF/CDK2,122,C5_Delayed Proliferative,GO_BP,NA,NA
GO:1902749,regulation of cell cycle G2/M phase transition,16/346,35/1745,0.45714285714285713,2.3055326176713455,3.879056686667465,4.108548223645856e-4,0.01039887722812434,0.01039887722812434,CDC6/CDC7/RAD51B/BLM/DONSON/CHEK1/BRCA1/CLSPN/CDC25B/ATAD5/CDC25A/PKMYT1/RRM1/WEE1/DTL/ORC1,16,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0007098,centrosome cycle,15/346,32/1745,0.46875,2.3640715317919074,3.87200478565149,4.472318190944192e-4,0.011127734075095042,0.011127734075095042,HAUS4/HAUS1/WDR62/BRCA2/CHEK1/STIL/BRCA1/SGO1/XRCC2/CEP295/CPAP/CEP250/PLK4/PCLAF/CDK2,15,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,11/346,20/1745,0.55,2.773843930635838,3.9667815710675907,4.798349289336667e-4,0.011547502879911848,0.011547502879911848,CDC6/CDC7/BLM/DONSON/CHEK1/BRCA1/CLSPN/PKMYT1/WEE1/DTL/ORC1,11,C5_Delayed Proliferative,GO_BP,NA,NA
GO:1902750,negative regulation of cell cycle G2/M phase transition,11/346,20/1745,0.55,2.773843930635838,3.9667815710675907,4.798349289336667e-4,0.011547502879911848,0.011547502879911848,CDC6/CDC7/BLM/DONSON/CHEK1/BRCA1/CLSPN/PKMYT1/WEE1/DTL/ORC1,11,C5_Delayed Proliferative,GO_BP,NA,NA
hsa05163,Human cytomegalovirus infection,13/171,26/846,0.5,2.473684210526316,3.8393588111096117,5.424815182017298e-4,0.012709566997869098,0.011483659703014161,1870/1869/340061/6300/5579/2793/2185/808/5600/5566/5881/5331/2771,13,C5_Delayed Proliferative,KEGG,Human Diseases,Infectious disease: viral
GO:0022414,reproductive process,43/346,138/1745,0.3115942028985507,1.5714794336935578,3.4780405651090263,6.520382639088838e-4,0.015438583409971634,0.015438583409971634,SEPTIN6/ZWINT/BRME1/NDRG3/RPA1/CASP2/RAD54L/RAD51B/PSMC3IP/BRIP1/E2F1/CENPI/TTK/RIBC2/HROB/OXTR/RPL39L/BRCA2/MND1/SKA2/CCDC34/RAD54B/PRKACA/RAD51/RAD51AP1/SGO1/CDC25B/XRCC2/MCM8/CCDC136/STXBP1/SKA3/NCAPD3/FANCD2/INTS13/ASF1B/CDC25A/EXO1/EME1/PKMYT1/IFT25/PLK4/CDK2,43,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0010389,regulation of G2/M transition of mitotic cell cycle,15/346,33/1745,0.45454545454545453,2.2924330005254863,3.7266238650031323,6.741632886987551e-4,0.01549744758676755,0.01549744758676755,CDC6/CDC7/RAD51B/BLM/DONSON/CHEK1/BRCA1/CLSPN/CDC25B/CDC25A/PKMYT1/RRM1/WEE1/DTL/ORC1,15,C5_Delayed Proliferative,GO_BP,NA,NA
GO:1901991,negative regulation of mitotic cell cycle phase transition,18/346,43/1745,0.4186046511627907,2.1111708562978895,3.6680709258556647,6.756380419299205e-4,0.01549744758676755,0.01549744758676755,ZWINT/CDC6/CDC7/TTK/HASPIN/BLM/DONSON/CHEK1/KNTC1/MAD2L1/BRCA1/CLSPN/SKA3/PKMYT1/WEE1/DTL/ORC1/CDK2,18,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0044818,mitotic G2/M transition checkpoint,9/346,15/1745,0.6,3.0260115606936417,3.9180225351873776,6.923937954207326e-4,0.015637447564271316,0.015637447564271312,CDC6/CDC7/BLM/DONSON/CHEK1/BRCA1/CLSPN/DTL/ORC1,9,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0022616,DNA strand elongation,7/346,10/1745,0.7,3.5303468208092488,3.9896311355804097,7.866617901955348e-4,0.017497265272834017,0.017497265272834017,DNA2/POLE/LIG1/GINS1/POLD3/MCM4/MCM7,7,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0006468,protein phosphorylation,25/346,69/1745,0.36231884057971014,1.8273016670855327,3.48621261558164,8.875170575344523e-4,0.019337274164018155,0.019337274164018155,CDC6/MAP3K12/ITGB2/RGS14/HASPIN/BLM/PRKCB/MELK/PTK2B/CHEK1/EIF2AK4/ECT2/CCDC88A/MAP4K1/CDC25B/MAP4K2/CCNE2/AIDA/UNC119/CDC25A/CORO1C/PKMYT1/CCNE1/PKN3/CDK2,25,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0044772,mitotic cell cycle phase transition,30/346,88/1745,0.3409090909090909,1.7193247503941145,3.4427661005093024,8.957320457447101e-4,0.019337274164018155,0.019337274164018155,ZWINT/CDC6/CDC7/RAD51B/E2F1/POLE/TTK/HASPIN/BLM/DONSON/MELK/CHEK1/KNTC1/STIL/MAD2L1/BRCA1/CLSPN/CLASP1/CDC25B/SKA3/CCNE2/CDC25A/PKMYT1/CCNE1/RRM1/CPAP/WEE1/DTL/ORC1/CDK2,30,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0044839,cell cycle G2/M phase transition,18/346,44/1745,0.4090909090909091,2.0631897004729374,3.5513001087935314,9.390508149967011e-4,0.01997864632485735,0.019978646324857352,CDC6/CDC7/RAD51B/BLM/DONSON/MELK/CHEK1/BRCA1/CLSPN/CDC25B/ATAD5/CDC25A/PKMYT1/RRM1/WEE1/DTL/ORC1/CDK2,18,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0000086,G2/M transition of mitotic cell cycle,17/346,41/1745,0.4146341463414634,2.0911462004793457,3.5151390583907975,0.001086232359704301,0.022779844343513055,0.022779844343513055,CDC6/CDC7/RAD51B/BLM/DONSON/MELK/CHEK1/BRCA1/CLSPN/CDC25B/CDC25A/PKMYT1/RRM1/WEE1/DTL/ORC1/CDK2,17,C5_Delayed Proliferative,GO_BP,NA,NA
GO:1901989,positive regulation of cell cycle phase transition,13/346,28/1745,0.4642857142857143,2.341556564822461,3.5579946387187857,0.0012147375568653345,0.025115982161666352,0.025115982161666352,CDC6/CDC7/RAD51B/STIL/CDC25B/SKA3/ATAD5/CCNE2/CDC25A/CCNE1/RRM1/CPAP/DTL,13,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0007010,cytoskeleton organization,55/346,193/1745,0.2849740932642487,1.437224834526341,3.2021380451231045,0.0013469887951117032,0.027463604878110837,0.027463604878110837,SEPTIN6/FSD1/CYFIP2/ABI3/FHOD1/TUBA4A/EHBP1L1/SIPA1/HAUS4/RGS14/HAUS1/WDR62/ADD2/TTK/SEPTIN9/BRCA2/WAS/PTK2B/CHEK1/NCKAP1L/SKA2/ECT2/STIL/AUNIP/CCDC88A/PRKACA/BRCA1/GAPDH/SGO1/MYO18A/RFLNB/LIMA1/CLASP1/RAC3/KIF18A/LMNB1/XRCC2/TPM4/SKA3/CORO1B/CENPH/CEP295/UHRF1/INTS13/KIF24/SH3BP1/CORO1C/HIP1/SH3BGRL3/CPAP/EFCAB11/CEP250/PLK4/PCLAF/CDK2,55,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0000226,microtubule cytoskeleton organization,32/346,98/1745,0.32653061224489793,1.6468090126223898,3.276760754164267,0.0014000006935620181,0.028153438604781405,0.028153438604781405,FSD1/TUBA4A/HAUS4/RGS14/HAUS1/WDR62/TTK/BRCA2/CHEK1/SKA2/STIL/AUNIP/CCDC88A/PRKACA/BRCA1/GAPDH/SGO1/CLASP1/KIF18A/XRCC2/SKA3/CENPH/CEP295/UHRF1/INTS13/KIF24/CPAP/EFCAB11/CEP250/PLK4/PCLAF/CDK2,32,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0009314,response to radiation,19/346,49/1745,0.3877551020408163,1.9555857024890881,3.3733172852807085,0.0014730974363922338,0.029223068062483773,0.029223068062483773,RGS14/BLM/BRCA2/GNGT2/POLD1/EIF2AK4/ECT2/MAPK11/RAD51/RAD51AP1/BRCA1/SMPD1/POLD3/FANCD2/UNC119/CDC25A/CEP250/DTL/PCLAF,19,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0006289,nucleotide-excision repair,7/346,11/1745,0.6363636363636364,3.2094062007356805,3.6546837060923187,0.0017973083965146747,0.03517931634778057,0.03517931634778057,RPA1/BRIP1/POLE/BRCA2/POLD1/RPA3/POLD3,7,C5_Delayed Proliferative,GO_BP,NA,NA
GO:1901992,positive regulation of mitotic cell cycle phase transition,12/346,26/1745,0.46153846153846156,2.3277012005335704,3.3911852613119566,0.0020033184553844654,0.03869567753295256,0.03869567753295257,CDC6/CDC7/RAD51B/STIL/CDC25B/SKA3/CCNE2/CDC25A/CCNE1/RRM1/CPAP/DTL,12,C5_Delayed Proliferative,GO_BP,NA,NA
hsa04912,GnRH signaling pathway,7/171,11/846,0.6363636363636364,3.1483253588516744,3.607677293425082,0.0019501742677960692,0.03997857248981942,0.03612242037532381,6300/5579/2185/808/5600/5566/5331,7,C5_Delayed Proliferative,KEGG,Organismal Systems,Endocrine system
GO:0090329,regulation of DNA-templated DNA replication,8/346,14/1745,0.5714285714285714,2.8819157720891826,3.514941476018666,0.002165488078470411,0.04128488959992939,0.04128488959992939,GMNN/CDC7/TIMELESS/CDT1/MCM6/MCM4/MCM7/DTL,8,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0051301,cell division,45/346,154/1745,0.2922077922077922,1.473706928909241,3.060817531746237,0.0022152969989268105,0.041693025569545614,0.041693025569545614,SEPTIN6/FSD1/ZWINT/LRRCC1/CDC6/CDC7/HAUS4/RGS14/HAUS1/CDCA5/CENPW/SEPTIN9/BLM/KNTC1/TIMELESS/LIG1/SKA2/ERCC6L/CALM3/ECT2/MAD2L1/SGO1/CLASP1/CDT1/CDC25B/ARL3/CKS1B/SKA3/DSN1/NCAPD3/INTS13/OIP5/PHF13/CCNE2/NUP37/UNC119/CDC25A/CCNE1/HELLS/SMC2/ITGB3BP/CPAP/GNAI2/WEE1/CDK2,45,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0017157,regulation of exocytosis,9/346,17/1745,0.5294117647058824,2.6700102006120368,3.440124402805332,0.00230216702376445,0.042779508745395094,0.042779508745395094,ITGB2/FBXL20/RAB3D/PRKCB/NCKAP1L/CALM3/CLASP1/STXBP1/GNAI2,9,C5_Delayed Proliferative,GO_BP,NA,NA
hsa04261,Adrenergic signaling in cardiomyocytes,9/171,17/846,0.5294117647058824,2.619195046439628,3.392508037077771,0.0025127825458311167,0.045788481946255906,0.04137193226776096,489/6300/808/5600/5566/7171/5331/2771/5528,9,C5_Delayed Proliferative,KEGG,Organismal Systems,Circulatory system
GO:0071897,DNA biosynthetic process,13/346,30/1745,0.43333333333333335,2.1854527938342967,3.256231416788552,0.0026368340609082244,0.048385905017665924,0.04838590501766592,RPA1/POLE2/POLE/HROB/POLD1/LIG1/POLD3/DSCC1/RFC5/POLQ/RRM1/DTL/PCLAF,13,C5_Delayed Proliferative,GO_BP,NA,NA
